R,OptFlux,MinSumFlux,Constraint,Minset,MinActFlux1,MinActFlux2,MinActFlux3,MinActFlux4,MinActFlux5,MinActFlux6,MinActFlux7,MinActFlux8,MinActFlux9,MinActFlux10,MinActFlux11,MinActFlux12,MinActFlux13,MinActFlux14,MinActFlux15,MinActFlux16,MinActFlux17,MinActFlux18,MinActFlux19,MinActFlux20,MinActFlux21,MinActFlux22,MinActFlux23,MinActFlux24,MinActFlux25,MinActFlux26,MinActFlux27,MinActFlux28,MinActFlux29,MinActFlux30,MinActFlux31,MinActFlux32,MinActFlux33,MinActFlux34,MinActFlux35,MinActFlux36,MinActFlux37,MinActFlux38,MinActFlux39,MinActFlux40,MinActFlux41,MinActFlux42,MinActFlux43,MinActFlux44,MinActFlux45,MinActFlux46,MinActFlux47,MinActFlux48,MinActFlux49,MinActFlux50,MinActFlux51,MinActFlux52,MinActFlux53,MinActFlux54,MinActFlux55,MinActFlux56,MinActFlux57,MinActFlux58,MinActFlux59,MinActFlux60,MinActFlux61,MinActFlux62,MinActFlux63,MinActFlux64,MinActFlux65,MinActFlux66,MinActFlux67,MinActFlux68,MinActFlux69,MinActFlux70,MinActFlux71,MinActFlux72,MinActFlux73,MinActFlux74,MinActFlux75,MinActFlux76,MinActFlux77,MinActFlux78,MinActFlux79,MinActFlux80,MinActFlux81,MinActFlux82,MinActFlux83,MinActFlux84,MinActFlux85,MinActFlux86,MinActFlux87,MinActFlux88,MinActFlux89,MinActFlux90,MinActFlux91,MinActFlux92,MinActFlux93,MinActFlux94,MinActFlux95,MinActFlux96,MinActFlux97,MinActFlux98,MinActFlux99,MinActFlux100,MinActFlux101,MinActFlux102,MinActFlux103,MinActFlux104,MinActFlux105,MinActFlux106,MinActFlux107,MinActFlux108,MinActFlux109,MinActFlux110,MinActFlux111,MinActFlux112,MinActFlux113,MinActFlux114,MinActFlux115,MinActFlux116,MinActFlux117,MinActFlux118,MinActFlux119,MinActFlux120,MinActFlux121,MinActFlux122,MinActFlux123,MinActFlux124,MinActFlux125,MinActFlux126,MinActFlux127,MinActFlux128
R_RNDR3_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_MALTTTRabc_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_GLUTRS_ther,158.546634324,158.546634324,0,0,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432,158.54663432
R_ACGApts_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_FABM2_ther,62.7927086487,62.7927086487,0,0,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865,62.79270865
R_OCBT_ther,0.0,0.0,0,0,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754,30.90315754
R_PSP_L_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_AGAT_LPL_bulg,23.3367870214,23.3367870214,0,0,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733,43.33974733
R_CYSTL_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_ORPT_ther,-73.9265108759,-73.9265108759,0,0,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088,-73.92651088
R_MNabc_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_ICDHx_ther,0.0,0.0,0,0,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822,433.15878822
R_ALATRS_bulg,85.9218067606,85.9218067606,0,0,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697,159.5690697
R_SSALx_bulg,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_ADPTA_ther,0.0,0.0,0,0,-148.69870646,-141.62237917,-148.69870646,-148.69870646,-148.69870646,-148.69870646,-148.69870646,-141.62237917,-141.62237917,-141.62237917,-141.62237917,-141.62237917,-141.62237917,-148.69870646,-141.62237917,-141.62237917,-148.69870646,-148.69870646,-148.69870646,-148.69870646,-148.69870646,-148.69870646,-141.62237917,-141.62237917,-148.69870646,-148.69870646,-141.62237917,-141.62237917,-141.62237917,-141.62237917,-141.62237917,-148.69870646,-148.69870646,-141.62237917,-141.62237917,-148.69870646,-141.62237917,-141.62237917,-141.62237917,-148.69870646,-141.62237917,-141.62237917,-141.62237917,-141.62237917,-141.62237917,-148.69870646,-141.62237917,-141.62237917,-148.69870646,-141.62237917,-148.69870646,-148.69870646,-141.62237917,-148.69870646,-148.69870646,-141.62237917,-141.62237917,-141.62237917,-141.62237917,-141.62237917,-148.69870646,-148.69870646,-148.69870646,-148.69870646,-141.62237917,-141.62237917,-141.62237917,-141.62237917,-148.69870646,-141.62237917,-148.69870646,-141.62237917,-148.69870646,-141.62237917,-148.69870646,-148.69870646,-141.62237917,-148.69870646,-141.62237917,-148.69870646,-148.69870646,-141.62237917,-148.69870646,-148.69870646,-148.69870646,-141.62237917,-141.62237917,-148.69870646,-148.69870646,-141.62237917,-141.62237917,-148.69870646,-148.69870646,-141.62237917,-148.69870646,-141.62237917,-148.69870646,-141.62237917,-141.62237917,-141.62237917,-141.62237917,-148.69870646,-148.69870646,-141.62237917,-141.62237917,-148.69870646,-148.69870646,-141.62237917,-141.62237917,-141.62237917,-148.69870646,-141.62237917,-148.69870646,-148.69870646,-148.69870646,-148.69870646,-141.62237917,-148.69870646,-148.69870646,-148.69870646,-141.62237917,-148.69870646,-141.62237917,-148.69870646,-148.69870646,-148.69870646,-148.69870646,-148.69870646
R_GUAt2_bulg,29.0400148993,29.0400148993,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_MCMAT2_ther,110.162646752,110.162646752,0,0,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675,110.16264675
R_SDPTA_ther,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
